id;name;coordinates_x;coordinates_y;creation_date;from_x;from_y;from_z;to_x;to_y;to_z;distance;price
5798;Delta-5698;-697;-702;2026-05-21T21:27:49.915572600+03:00[Europe/Moscow];-74.076;49.23461460170563;621;29.913391;49.53798960646779;442;5837;147.19
5799;Zeta-5699;-660;-533;2026-05-21T21:27:49.917699524+03:00[Europe/Moscow];87.437744;-75.3732933439345;123;-6.642845;-45.88872979646273;734;1175;629.72
5800;Sigma-5700;326;305;2026-05-21T21:27:49.919862574+03:00[Europe/Moscow];45.482803;-47.05100375048292;33;-74.22543;-79.16622425138675;372;1942;81.05
5801;Kappa-5701;379;-763;2026-05-21T21:27:49.922014769+03:00[Europe/Moscow];49.46521;-35.36578338017884;501;93.96719;-11.583862215521805;523;2429;20.27
5802;Tau-5702;227;332;2026-05-21T21:27:49.924289431+03:00[Europe/Moscow];-31.712471;-98.28813154193912;717;-56.15319;-2.9241801676208183;107;9872;463.33
5803;Alpha-5703;-576;743;2026-05-21T21:27:49.926439309+03:00[Europe/Moscow];45.172318;-64.64508152411285;1;6.9424744;-32.34678456469612;689;2072;154.03
5804;Iota-5704;-760;-124;2026-05-21T21:27:49.928600935+03:00[Europe/Moscow];-31.360413;54.57161196019791;675;86.18352;-84.17280076729713;907;1349;66.57
5805;Phi-5705;475;-378;2026-05-21T21:27:49.930767834+03:00[Europe/Moscow];-91.61218;-14.654845300586672;633;-34.082176;1.8438284234665332;58;1401;972.63
5806;Eta-5706;167;-713;2026-05-21T21:27:49.933009033+03:00[Europe/Moscow];75.06503;-67.6859447678886;115;-14.21933;46.649416576192834;97;2326;197.20
5807;Theta-5707;99;28;2026-05-21T21:27:49.935236408+03:00[Europe/Moscow];-85.36015;-97.18081138083976;744;-25.598541;-10.485555308028509;553;9971;805.38
5808;Chi-5708;-772;543;2026-05-21T21:27:49.937495052+03:00[Europe/Moscow];7.5655594;90.35139961704252;799;43.224792;-33.855010506170075;949;9626;63.45
5809;Omega-5709;-11;-586;2026-05-21T21:27:49.939638718+03:00[Europe/Moscow];-92.93242;-74.34703461747497;546;56.49295;94.79849281323982;376;7593;55.01
5810;Theta-5710;-275;-347;2026-05-21T21:27:49.941794691+03:00[Europe/Moscow];7.94606;-99.92004315442927;452;-82.029465;-73.58791922311552;154;2679;998.03
5811;Phi-5711;828;-853;2026-05-21T21:27:49.944036830+03:00[Europe/Moscow];-28.9991;-69.63202643938172;368;22.7294;-55.456863765684346;808;8833;98.99
5812;Xi-5712;-864;520;2026-05-21T21:27:49.946342815+03:00[Europe/Moscow];47.246185;-68.14458696181345;298;6.3083496;29.857347824183137;746;2476;34.22
5813;Iota-5713;665;655;2026-05-21T21:27:49.948511663+03:00[Europe/Moscow];-3.0363922;83.07645028242882;502;-52.34237;-38.82313210015889;319;5478;246.07
5814;Omicron-5714;-470;619;2026-05-21T21:27:49.950657686+03:00[Europe/Moscow];-3.458084;-51.91602806762934;413;-0.5945358;52.67089878723351;18;1516;698.14
5815;Chi-5715;-487;-67;2026-05-21T21:27:49.953023490+03:00[Europe/Moscow];-31.78173;34.814490817770576;6;35.86116;-50.270913954356985;698;6278;499.56
5816;Xi-5716;301;-254;2026-05-21T21:27:49.955397223+03:00[Europe/Moscow];32.31624;75.88801301374349;251;-19.08126;17.598285198928238;163;7422;532.36
5817;Delta-5717;755;-350;2026-05-21T21:27:49.957584677+03:00[Europe/Moscow];41.358368;-24.87027216309879;378;-29.995415;-56.01869908236041;948;3335;725.84
5818;Beta-5718;304;951;2026-05-21T21:27:49.959771992+03:00[Europe/Moscow];-22.769592;70.8887748242415;56;-27.277245;45.91101275204045;969;2386;491.28
5819;Delta-5719;-313;-957;2026-05-21T21:27:49.962135396+03:00[Europe/Moscow];-34.297073;50.77600802867394;857;18.973198;22.99040842305935;382;9774;551.55
5820;Phi-5720;158;684;2026-05-21T21:27:49.964395518+03:00[Europe/Moscow];-95.40361;-46.21128060064723;883;31.283981;44.202183666092935;704;790;283.70
5821;Nu-5721;755;474;2026-05-21T21:27:49.966518557+03:00[Europe/Moscow];-98.69934;-81.0236678866188;833;16.563103;-34.41098725325635;737;1383;535.65
5822;Delta-5722;-909;330;2026-05-21T21:27:49.968717943+03:00[Europe/Moscow];-10.272995;-98.94025912169727;315;-8.245934;-82.88499232089974;459;6218;244.79
5823;Iota-5723;499;970;2026-05-21T21:27:49.970918543+03:00[Europe/Moscow];-8.024338;50.272468933805584;12;-70.17107;-44.28439887667406;221;8855;415.92
5824;Beta-5724;287;817;2026-05-21T21:27:49.973124359+03:00[Europe/Moscow];-83.584915;58.82331929021444;548;-89.202095;-13.015018441959711;5;9117;770.43
5825;Alpha-5725;467;708;2026-05-21T21:27:49.975508857+03:00[Europe/Moscow];-58.946217;-35.00689861555834;60;-69.306305;-10.026030999410011;682;7764;380.39
5826;Tau-5726;-299;287;2026-05-21T21:27:49.977698588+03:00[Europe/Moscow];-34.77237;-95.94506425040186;801;-14.462791;-82.1775147251699;994;5847;39.60
5827;Phi-5727;-530;370;2026-05-21T21:27:49.979932662+03:00[Europe/Moscow];75.08949;93.59169595523426;643;54.33635;-66.93618210275727;34;3088;540.87
5828;Iota-5728;-807;866;2026-05-21T21:27:49.982201678+03:00[Europe/Moscow];45.803482;-7.715371406805275;144;-30.62706;-85.32324100653608;658;3673;212.46
5829;Iota-5729;425;-476;2026-05-21T21:27:49.984547662+03:00[Europe/Moscow];-69.99317;-75.64567923415358;619;58.30043;-0.3972100589147942;561;7908;498.73
5830;Mu-5730;-573;171;2026-05-21T21:27:49.986762770+03:00[Europe/Moscow];1.7817001;23.777696910556486;905;-75.19595;-44.46378531018733;854;9692;753.06
5831;Chi-5731;-272;504;2026-05-21T21:27:49.988992718+03:00[Europe/Moscow];-87.75276;-5.825611363532516;621;19.625381;77.53995623872322;638;264;407.83
5832;Xi-5732;179;-406;2026-05-21T21:27:49.991559680+03:00[Europe/Moscow];37.592026;60.328799076746634;650;-67.20687;62.90288027516149;610;8964;457.42
5833;Upsilon-5733;108;330;2026-05-21T21:27:49.993763204+03:00[Europe/Moscow];-62.772083;42.60354480630201;301;-70.41154;29.690953456904055;512;2192;0.33
5834;Tau-5734;497;469;2026-05-21T21:27:49.995926881+03:00[Europe/Moscow];26.397896;-88.55785785665107;500;-17.754242;47.99965888715229;318;6685;864.20
5835;Sigma-5735;-157;858;2026-05-21T21:27:49.998073590+03:00[Europe/Moscow];34.740646;-2.3596602916522897;980;54.27408;-15.91643680801866;599;2344;957.47
5836;Upsilon-5736;-349;-719;2026-05-21T21:27:50.000372061+03:00[Europe/Moscow];-10.808273;43.95461706815428;449;96.49164;-50.34687292303484;547;6969;657.32
5837;Psi-5737;-349;-786;2026-05-21T21:27:50.002515753+03:00[Europe/Moscow];64.61316;44.69502692634396;409;8.134628;26.276396563539834;466;9233;142.85
5838;Xi-5738;468;-449;2026-05-21T21:27:50.004666350+03:00[Europe/Moscow];-30.080223;-9.461833288508032;739;-20.449127;46.05425365613638;255;2721;510.23
5839;Kappa-5739;435;523;2026-05-21T21:27:50.006831988+03:00[Europe/Moscow];-41.396904;-13.76776398140916;308;34.51245;92.63045488918044;213;5435;456.60
5840;Omicron-5740;846;-149;2026-05-21T21:27:50.008960305+03:00[Europe/Moscow];70.51422;-64.04259263180512;480;-20.278458;-27.43230970128569;716;7414;114.08
5841;Lambda-5741;-660;-918;2026-05-21T21:27:50.011231654+03:00[Europe/Moscow];96.671875;53.76052743757995;593;-54.990517;39.37131210255396;389;2034;161.31
5842;Omicron-5742;759;526;2026-05-21T21:27:50.013496781+03:00[Europe/Moscow];-30.022682;-75.15040891415508;445;-77.025795;-62.38345298756782;602;6995;966.62
5843;Nu-5743;-773;-362;2026-05-21T21:27:50.015669456+03:00[Europe/Moscow];-97.34667;27.43408467262796;150;56.88179;-0.012727210555112833;361;1755;917.77
5844;Delta-5744;-419;530;2026-05-21T21:27:50.017946004+03:00[Europe/Moscow];77.546326;-89.89900616609931;83;74.92226;-18.824147914853413;149;2174;116.88
5845;Lambda-5745;-814;-818;2026-05-21T21:27:50.020220141+03:00[Europe/Moscow];33.02054;-8.13303908356464;470;4.846512;19.890707447064443;336;3521;378.37
5846;Omega-5746;792;295;2026-05-21T21:27:50.022458050+03:00[Europe/Moscow];-81.266914;50.809607272318544;87;35.06378;69.05243691598005;820;655;863.61
5847;Zeta-5747;395;359;2026-05-21T21:27:50.024607889+03:00[Europe/Moscow];57.231552;-98.75834677798112;551;8.369972;-0.558314131414761;635;5678;666.68
5848;Lambda-5748;0;-327;2026-05-21T21:27:50.026755360+03:00[Europe/Moscow];-33.598732;-75.028728318499;812;14.686165;40.39277344985942;608;617;77.53
5849;Theta-5749;738;953;2026-05-21T21:27:50.028906283+03:00[Europe/Moscow];59.142227;-33.37262493943365;525;12.731216;35.105145848849105;980;3814;20.88
5850;Sigma-5750;868;939;2026-05-21T21:27:50.031071974+03:00[Europe/Moscow];94.4913;67.97976509648177;933;-7.4365997;-78.99819230169818;989;5111;538.97
5851;Mu-5751;-936;-305;2026-05-21T21:27:50.033329303+03:00[Europe/Moscow];49.088425;-64.18859686527394;211;-32.199875;15.727558276344496;630;4224;304.81
5852;Lambda-5752;-729;-766;2026-05-21T21:27:50.035477973+03:00[Europe/Moscow];-18.554817;30.698168441441226;204;12.949631;-87.56725374393915;645;2482;332.34
5853;Sigma-5753;214;990;2026-05-21T21:27:50.037650279+03:00[Europe/Moscow];69.28836;77.43888266670183;886;1.0873413;-37.62374376460394;2;7566;883.44
5854;Eta-5754;-456;661;2026-05-21T21:27:50.039807127+03:00[Europe/Moscow];77.685684;31.994838599224494;29;-61.791264;-38.47083571201668;418;7342;361.33
5855;Nu-5755;356;-472;2026-05-21T21:27:50.041973983+03:00[Europe/Moscow];67.6514;-63.343386169329996;560;67.41725;-3.9346282385886155;275;7521;926.12
5856;Gamma-5756;15;99;2026-05-21T21:27:50.044143391+03:00[Europe/Moscow];-6.0549393;50.53019716907846;141;-49.901806;-4.471533992386711;379;5575;898.62
5857;Delta-5757;-533;-884;2026-05-21T21:27:50.046513850+03:00[Europe/Moscow];-78.18758;-81.55239429280465;132;31.753082;-40.366521294056426;640;3213;734.74
5858;Eta-5758;378;833;2026-05-21T21:27:50.048757380+03:00[Europe/Moscow];-70.15213;14.684178794794889;572;-84.69082;-99.77284203481902;183;6153;573.55
5859;Chi-5759;-849;946;2026-05-21T21:27:50.050909876+03:00[Europe/Moscow];-10.793152;-49.766778911658285;961;18.26371;55.66669201586444;751;1872;248.31
5860;Iota-5760;-750;-20;2026-05-21T21:27:50.053058035+03:00[Europe/Moscow];7.5811386;57.56171835571749;700;-69.81237;29.02578050546066;850;5373;601.36
5861;Upsilon-5761;-993;850;2026-05-21T21:27:50.055332517+03:00[Europe/Moscow];42.86467;-24.44051430070415;838;19.42308;-27.45852256946715;560;7765;637.73
5862;Xi-5762;-736;359;2026-05-21T21:27:50.057531799+03:00[Europe/Moscow];95.796875;-40.10692697093767;760;6.1956406;-15.661259074298897;317;2717;311.71
5863;Kappa-5763;-722;836;2026-05-21T21:27:50.059693273+03:00[Europe/Moscow];99.22183;-91.92207413112637;144;1.0067825;48.36703755972391;251;7193;910.15
5864;Tau-5764;-701;-939;2026-05-21T21:27:50.061852932+03:00[Europe/Moscow];-0.5371475;13.068798145173474;987;-6.5816193;61.997428240194836;469;9875;942.01
5865;Mu-5765;-49;-975;2026-05-21T21:27:50.064086738+03:00[Europe/Moscow];32.249832;9.778055789833388;464;99.71692;36.06505516854179;414;6823;66.38
5866;Lambda-5766;624;777;2026-05-21T21:27:50.066423956+03:00[Europe/Moscow];20.769547;-83.70652565246783;469;75.729004;-64.27832141998391;475;9994;178.69
5867;Phi-5767;-766;-762;2026-05-21T21:27:50.068565167+03:00[Europe/Moscow];-93.220665;61.4161835679794;95;36.199295;39.34803458750139;702;2112;149.93
5868;Beta-5768;593;102;2026-05-21T21:27:50.070709035+03:00[Europe/Moscow];69.71025;27.09958751271732;732;-96.289215;89.8076802235147;685;1269;432.22
5869;Sigma-5769;287;940;2026-05-21T21:27:50.072980793+03:00[Europe/Moscow];20.239853;71.08275907147981;870;51.32782;-89.9849890573559;261;1236;504.56
5870;Delta-5770;-792;122;2026-05-21T21:27:50.075242982+03:00[Europe/Moscow];11.197044;37.57429878741226;837;25.395569;21.065354094416506;87;8062;24.51
5871;Tau-5771;-245;749;2026-05-21T21:27:50.077476799+03:00[Europe/Moscow];53.488632;-43.4881769160939;779;-37.78764;56.01639272984866;128;1154;18.70
5872;Psi-5772;-558;-465;2026-05-21T21:27:50.079617765+03:00[Europe/Moscow];23.313454;41.260523667283366;865;-80.55945;-9.742262112046319;545;6075;385.18
5873;Theta-5773;210;-283;2026-05-21T21:27:50.081746271+03:00[Europe/Moscow];2.9975433;-87.43421036521153;509;1.8907776;-13.620165162060857;943;9839;748.36
5874;Xi-5774;182;15;2026-05-21T21:27:50.083904145+03:00[Europe/Moscow];25.361427;45.09612044194009;71;57.72699;94.56609135850073;772;3538;952.17
5875;Kappa-5775;-99;264;2026-05-21T21:27:50.086175834+03:00[Europe/Moscow];23.700264;-4.477608733215007;94;-0.15019226;-46.812120295533944;894;8817;659.27
5876;Epsilon-5776;665;-318;2026-05-21T21:27:50.088465191+03:00[Europe/Moscow];43.338364;11.984961484512269;608;-0.7909622;85.1197944129807;345;3686;164.56
5877;Pi-5777;661;929;2026-05-21T21:27:50.090600653+03:00[Europe/Moscow];95.63895;74.598022117986;71;98.1436;-12.5834776670998;855;9455;954.35
5878;Sigma-5778;-309;467;2026-05-21T21:27:50.092747840+03:00[Europe/Moscow];-17.34468;-90.48460032893715;273;99.91345;41.53196610210409;207;6346;740.24
5879;Sigma-5779;-837;-749;2026-05-21T21:27:50.094906506+03:00[Europe/Moscow];91.72592;-36.83114855777217;464;1.3795242;-22.681594694125067;622;7169;126.86
5880;Xi-5780;-405;-83;2026-05-21T21:27:50.097142048+03:00[Europe/Moscow];7.4581146;30.787054115442572;77;82.41669;-42.029026115715176;577;8968;82.10
5881;Pi-5781;822;574;2026-05-21T21:27:50.099485986+03:00[Europe/Moscow];6.349144;-81.2528669068535;547;-98.72868;-11.434381254753973;604;3671;364.22
5882;Iota-5782;-780;-275;2026-05-21T21:27:50.101615587+03:00[Europe/Moscow];-88.59806;-40.9623502543224;713;13.94342;-5.74620907637879;770;3658;811.93
5883;Epsilon-5783;755;-527;2026-05-21T21:27:50.103758819+03:00[Europe/Moscow];20.231056;22.4142982973228;641;-53.279243;88.54553993018678;455;7621;327.62
5884;Iota-5784;-409;973;2026-05-21T21:27:50.105920265+03:00[Europe/Moscow];7.484207;93.78575814539488;608;-60.765648;66.08729564776456;322;9084;52.93
5885;Nu-5785;-878;291;2026-05-21T21:27:50.108188501+03:00[Europe/Moscow];94.75026;-69.24992577852618;542;48.53183;-65.37804646617597;859;309;250.62
5886;Iota-5786;570;-291;2026-05-21T21:27:50.110487558+03:00[Europe/Moscow];-91.659096;-82.26981402687784;286;62.19008;70.95361224525328;922;9010;913.98
5887;Psi-5787;-863;-10;2026-05-21T21:27:50.112646124+03:00[Europe/Moscow];-75.89718;-51.76258149691857;63;36.001205;95.04110343228425;318;7901;871.26
5888;Alpha-5788;-644;215;2026-05-21T21:27:50.114823283+03:00[Europe/Moscow];-54.350555;10.701849914683166;501;13.549828;80.44752848440712;540;5385;55.73
5889;Zeta-5789;-986;672;2026-05-21T21:27:50.116995051+03:00[Europe/Moscow];47.161682;35.14900295331702;993;94.74007;40.960886672470906;560;3451;78.05
5890;Theta-5790;570;-728;2026-05-21T21:27:50.119298933+03:00[Europe/Moscow];10.482346;44.470360257502875;877;45.238495;-90.41159945530126;668;2035;772.45
5891;Lambda-5791;-416;933;2026-05-21T21:27:50.121497671+03:00[Europe/Moscow];-95.15597;-7.477693145284505;559;-42.283867;-22.706538700655443;975;8633;579.51
5892;Iota-5792;144;857;2026-05-21T21:27:50.123649587+03:00[Europe/Moscow];-22.165298;5.030962918385498;129;-72.78995;8.198022614403072;417;1349;626.13
5893;Eta-5793;-651;878;2026-05-21T21:27:50.125800029+03:00[Europe/Moscow];-83.37892;-90.2884370296701;487;-23.80075;88.09079565452109;523;2050;733.76
5894;Zeta-5794;359;872;2026-05-21T21:27:50.127967357+03:00[Europe/Moscow];-56.005074;30.25830975489282;422;-14.553116;-92.49753837047334;139;4617;54.46
5895;Eta-5795;85;22;2026-05-21T21:27:50.130339674+03:00[Europe/Moscow];57.72484;79.48036708113219;977;-95.77302;95.47526358521864;983;2340;232.14
5896;Lambda-5796;-754;-119;2026-05-21T21:27:50.132677614+03:00[Europe/Moscow];63.08281;-69.50297629045079;818;0.35747528;27.687013669277462;226;6633;346.32
5897;Eta-5797;74;538;2026-05-21T21:27:50.134837599+03:00[Europe/Moscow];44.56006;-71.67602172205815;587;-88.65808;-84.1467173405219;418;5614;790.72
5898;Theta-5798;671;-640;2026-05-21T21:27:50.137107205+03:00[Europe/Moscow];-63.590633;39.29105394929718;61;-92.825615;-65.97972263906928;254;2170;805.80
5899;Xi-5799;38;668;2026-05-21T21:27:50.139385158+03:00[Europe/Moscow];70.23273;-96.33828099928657;588;27.150894;55.423271631469476;971;3076;731.21
5900;Theta-5800;-128;-876;2026-05-21T21:27:50.141550848+03:00[Europe/Moscow];-44.666267;39.38934081285308;359;-68.7749;75.71156955997256;300;4776;755.38
5901;Omega-5801;416;190;2026-05-21T21:27:50.143697186+03:00[Europe/Moscow];33.733765;-46.10385339979246;187;24.68917;26.07442943541038;352;7687;711.32
5902;Pi-5802;-244;-450;2026-05-21T21:27:50.145829005+03:00[Europe/Moscow];-11.646637;89.76085222523795;724;34.075684;26.55976667599535;758;2484;651.04
5903;Iota-5803;10;709;2026-05-21T21:27:50.148096420+03:00[Europe/Moscow];25.370071;34.66706535540433;660;-62.99032;-8.249911888063238;55;7209;22.02
5904;Sigma-5804;-994;-454;2026-05-21T21:27:50.150380601+03:00[Europe/Moscow];66.44675;-41.946974528119796;151;-85.86538;-54.87327704780902;262;7885;916.06
5905;Kappa-5805;544;-744;2026-05-21T21:27:50.152520607+03:00[Europe/Moscow];-19.856003;-60.44757805623053;165;33.63652;-83.39001300740982;842;4881;120.93
5906;Rho-5806;805;434;2026-05-21T21:27:50.154672157+03:00[Europe/Moscow];89.325226;-21.93766760097091;767;66.02377;-95.89270885841272;611;1535;473.36
5907;Iota-5807;-614;354;2026-05-21T21:27:50.156835338+03:00[Europe/Moscow];-46.499634;76.67483164338933;476;-36.10226;53.38768258670103;220;5785;32.43
5908;Phi-5808;942;489;2026-05-21T21:27:50.158977671+03:00[Europe/Moscow];52.72307;22.58132883737389;398;35.73694;-99.48435874524712;665;7893;38.66
5909;Delta-5809;-262;-82;2026-05-21T21:27:50.161110149+03:00[Europe/Moscow];18.908485;52.97770395068483;548;-77.21331;37.12618551811144;520;811;888.06
5910;Chi-5810;780;-50;2026-05-21T21:27:50.163413225+03:00[Europe/Moscow];28.075455;-8.89670827759987;497;53.11473;-0.8123450414985456;639;1161;719.99
5911;Delta-5811;-584;129;2026-05-21T21:27:50.165587648+03:00[Europe/Moscow];-54.939507;-51.2325545006576;964;15.338158;-50.03187184871658;623;5615;714.78
5912;Tau-5812;645;-401;2026-05-21T21:27:50.167717229+03:00[Europe/Moscow];-21.83992;-80.52924896557272;977;-59.777607;-80.84347809503276;801;6775;828.93
5913;Pi-5813;-625;529;2026-05-21T21:27:50.169874691+03:00[Europe/Moscow];90.81653;25.59619464196996;790;-78.293526;3.5925840867261343;736;1362;173.26
5914;Tau-5814;633;-433;2026-05-21T21:27:50.172045392+03:00[Europe/Moscow];50.78763;-66.27932272587908;762;1.2469177;6.918017906185142;627;1431;380.54
5915;Alpha-5815;758;992;2026-05-21T21:27:50.174344583+03:00[Europe/Moscow];-56.266846;65.06291220656385;113;47.245926;48.79232373290415;707;9104;507.16
5916;Xi-5816;-596;100;2026-05-21T21:27:50.176506761+03:00[Europe/Moscow];-81.219955;74.34039040580643;250;-7.8415375;-20.13319808654748;355;8947;25.93
5917;Alpha-5817;685;88;2026-05-21T21:27:50.178637307+03:00[Europe/Moscow];-89.93821;40.007259404777926;356;-55.40587;-5.314616050895225;186;1734;913.16
5918;Nu-5818;326;-557;2026-05-21T21:27:50.180794012+03:00[Europe/Moscow];27.596703;-48.31086240995606;947;-68.25843;-64.63840420414914;798;6822;888.63
5919;Beta-5819;434;-460;2026-05-21T21:27:50.182944202+03:00[Europe/Moscow];-67.32094;32.49867863588963;92;-45.7994;-26.988202746850433;595;2455;429.05
5920;Pi-5820;414;-689;2026-05-21T21:27:50.185101416+03:00[Europe/Moscow];-39.81483;-3.6436852917366025;775;-26.985504;16.153843665835893;340;2178;459.64
5921;Lambda-5821;-788;64;2026-05-21T21:27:50.187359697+03:00[Europe/Moscow];98.61061;-65.10957333918958;22;11.788765;-76.16427516425286;520;3182;859.10
5922;Lambda-5822;-203;532;2026-05-21T21:27:50.189493032+03:00[Europe/Moscow];27.591957;-42.767590083759366;633;94.54338;-4.9217777580975195;869;3107;20.90
5923;Chi-5823;31;-333;2026-05-21T21:27:50.191647437+03:00[Europe/Moscow];-50.88961;-61.18806098544229;272;-16.879593;22.7155006407433;958;7656;221.29
5924;Psi-5824;82;-720;2026-05-21T21:27:50.193749979+03:00[Europe/Moscow];55.97371;-26.814848661497635;349;40.905746;32.0233208048447;377;6390;168.98
5925;Omicron-5825;-880;-430;2026-05-21T21:27:50.195854286+03:00[Europe/Moscow];-40.017464;-60.10401022049301;786;-7.4089737;-85.39092281048096;30;7392;867.90
5926;Psi-5826;-88;852;2026-05-21T21:27:50.197968596+03:00[Europe/Moscow];11.238777;-13.059417436299128;30;78.25214;-60.73798831872199;548;2147;159.84
5927;Rho-5827;-457;438;2026-05-21T21:27:50.200230990+03:00[Europe/Moscow];-94.336235;-26.770978734412964;620;73.86809;-38.08726416666723;248;3844;564.67
5928;Delta-5828;957;-689;2026-05-21T21:27:50.202353086+03:00[Europe/Moscow];43.158295;-75.55126056638497;498;63.610504;55.237713036389465;237;9684;377.17
5929;Theta-5829;-929;-699;2026-05-21T21:27:50.204501931+03:00[Europe/Moscow];-22.101524;1.7110331541732933;369;-52.371048;-32.05465616737857;809;6256;91.22
5930;Xi-5830;863;874;2026-05-21T21:27:50.206656104+03:00[Europe/Moscow];23.406586;-62.93355375397991;958;57.49884;-67.20558474711055;876;1043;256.21
